DDI2	400
DDIT3	170
DDIT3_ENST00000551116	193
DDIT4	233
DDIT4L	194
DDN	658
DDN_ENST00000421952	712
DDO	370
DDOST	457
DDR1	877
DDR1_ENST00000324771	914
DDR1_ENST00000361741	442
DDR1_ENST00000376575	920
DDR2	856
DDR2_ENST00000367922	856
DDR2_ENST00000458105	167
DDRGK1	315
DDRGK1_ENST00000380201	299
DDT	119
DDTL	135
DDX1	741
DDX10	876
DDX11	907
DDX11_ENST00000251758	289
DDX11_ENST00000407793	971
DDX12	908
DDX12_ENST00000432996	972
DDX17	730
DDX17_ENST00000381633	653
DDX18	671
DDX19A	479
DDX19A_ENST00000302243	479
DDX19B	480
DDX19B_ENST00000288071	480
DDX20	825
DDX21	784
DDX23	821
DDX24	860
DDX25	370
DDX25_ENST00000263576	484
DDX26B	451
DDX26B_ENST00000370752	862
DDX27	797
DDX28	541
DDX31	852
DDX31_ENST00000310532	586
DDX31_ENST00000372155	776
DDX39A	428
DDX39A_ENST00000454233	268
DDX39B	429
DDX39B_ENST00000417556	444
DDX39B_ENST00000428450	197
DDX39B_ENST00000449074	140
DDX39B_ENST00000449757	187
DDX39B_ENST00000453105	244
DDX3X	663
DDX3Y	661
DDX4	725
DDX41_ENST00000507955	623
DDX42	939
DDX43	649
DDX46	1032
DDX47	456
DDX49	484
DDX49_ENST00000438170	255
DDX4_ENST00000505374	725
DDX4_ENST00000511853	576
DDX5	615
DDX50	738
DDX51	667
DDX52	600
DDX53	632
DDX54	882
DDX55	601
DDX56	548
DDX58	926
DDX59	581
DDX59_ENST00000331314	620
DDX59_ENST00000367348	568
DDX5_ENST00000540698	615
DDX6	473
DDX60	1713
DDX60L	1707
DDX60_ENST00000393743	1713
DDX6_ENST00000264018	484
DEAF1	566
1-Dec	71
DECR1	336
DECR2	293
DECR2_ENST00000397710	212
DEDD	319
DEDD2	327
DEDD_ENST00000392188	349
DEF6	632
DEF8	513
DEF8_ENST00000418391	198
DEFA3	95
DEFA4	98
DEFA5	95
DEFA6	101
DEFB1	69
DEFB103A	68
DEFB103B	68
DEFB104A	73
DEFB105A	79
DEFB105B	79
DEFB106A	66
DEFB106B	66
DEFB107A	71
DEFB108B	74
DEFB110	63
DEFB111	68
DEFB112	114
DEFB113	83
DEFB114	70
DEFB115	89
DEFB116	103
DEFB117	43
DEFB118	124
DEFB119	44
DEFB119_ENST00000376315	89
DEFB119_ENST00000376321	85
DEFB121	77
DEFB123	68
DEFB124	72
DEFB125	157
DEFB126	112
DEFB127	100
DEFB128	94
DEFB129	184
DEFB130	80
DEFB131	71
DEFB132	96
DEFB133	62
DEFB134	67
DEFB135	78
DEFB136	79
DEFB4A	65
DEFB4B	65
DEGS1	324
DEGS2	324
DEK	376
DEM1	374
DENND1A	1010
DENND1A_ENST00000373618	467
DENND1A_ENST00000373620	560
DENND1A_ENST00000394219	1021
DENND1B	397
DENND1B_ENST00000367396	427
DENND1B_ENST00000391979	416
DENND1C	828
DENND1C_ENST00000381480	802
DENND2A	1010
DENND2A_ENST00000492720	796
DENND2C	872
DENND2C_ENST00000393274	929
DENND2D	472
DENND3	1199
DENND4A	1864
DENND4A_ENST00000443035	1907
DENND4B	1385
DENND4B_ENST00000361217	1497
DENND4C	1674
DENND4C_ENST00000307015	1147
DENND4C_ENST00000380424	259
DENND5A	1288
DENND5B	1275
DENND5B_ENST00000306833	1310
DENND5B_ENST00000354285	739
DENR	199
DEPDC1	528
DEPDC1B	530
DEPDC1_ENST00000456315	812
DEPDC4	295
DEPDC5	1573
DEPDC5_ENST00000400242	560
DEPDC5_ENST00000400246	1553
DEPDC5_ENST00000535622	1504
DEPDC5_ENST00000536766	665
DEPDC7	503
DEPDC7_ENST00000241051	512
DEPTOR	410
DERA	319
DERL1	252
DERL2	240
DERL3	236
DES	471
DET1	562
DEXI	96
DFFA	269
DFFA_ENST00000377038	332
DFFB	339
DFFB_ENST00000378212	117
DFNA5	497
DFNB31	908
DFNB31_ENST00000374057	346
DFNB31_ENST00000374059	557
DFNB59	353
DGAT1	489
DGAT2	389
DGAT2L6	338
DGAT2L7P	243
DGCR14	477
DGCR2	551
DGCR2_ENST00000545799	270
DGCR6	221
DGCR6L	221
DGCR8	774
DGKA	736
DGKB	805
DGKB_ENST00000258767	805
DGKD	1215
DGKE	568
DGKG	792
DGKH	1221
DGKH_ENST00000379274	1101
DGKI	1066
DGKI_ENST00000288490	1066
DGKI_ENST00000424189	1069
DGKK	1118
DGKQ	943
DGKZ	946
DGKZ_ENST00000395574	896
DGKZ_ENST00000421244	930
DGKZ_ENST00000454345	1118
DGUOK	278
DGUOK_ENST00000356837	256
DHCR24	517
DHCR7	476
DHCR7_ENST00000355527	476
DHDDS	335
DHDH	335
DHFR	188
DHFRL1	188
DHH	397
DHODH	396
DHPS	370
DHRS1	314
DHRS11	261
DHRS12	243
DHRS12_ENST00000280056	272
DHRS13	378
DHRS2	281
DHRS2_ENST00000344777	301
DHRS3	303
DHRS4	279
DHRS4L2	233
DHRS4L2_ENST00000382755	258
DHRS4L2_ENST00000545240	156
DHRS7	340
DHRS7B	326
DHRS7C	313
DHRS9	320
DHRS9_ENST00000432060	380
DHRSX	331
DHTKD1	920
DHX15	796
DHX16	1042
DHX16_ENST00000376437	561
DHX16_ENST00000376442	1042
DHX29	1370
DHX30	1195
DHX32	744
DHX33	708
DHX34	1144
DHX35	704
DHX36	1009
DHX36_ENST00000544526	995
DHX37	1158
DHX38	1228
DHX40	780
DHX40_ENST00000451169	732
DHX57	1387
DHX58	679
DHX8	1221
DHX9	1271
DIABLO	240
DIAPH1	1273
DIAPH2	1102
DIAPH2_ENST00000373049	1097
DIAPH3	1194
DICER1	1923
DIDO1	2241
DIDO1_ENST00000370366	545
DIDO1_ENST00000370371	563
DIDO1_ENST00000395335	1190
DIEXF	757
DIEXF_ENST00000457820	249
DIMT1L	314
DIO1	202
DIO1_ENST00000361921	250
DIO2	274
DIO2_ENST00000555750	310
DIO3	279
DIO3_ENST00000510508	305
DIP2A	1572
DIP2A_ENST00000417564	1572
DIP2A_ENST00000427143	1111
DIP2A_ENST00000457905	890
DIP2B	1577
DIP2C	1557
DIP2C_ENST00000381496	657
DIP2C_ENST00000423550	187
DIP2C_ENST00000434695	156
DIP2C_ENST00000540204	372
DIRAS1	199
DIRAS2	200
DIRAS3	230
DIRC1	105
DIRC2	479
DIS3	959
DIS3L	972
DIS3L2	886
DIS3L2_ENST00000273009	604
DIS3L2_ENST00000360410	357
DIS3L2_ENST00000409401	250
DIS3L_ENST00000319212	1055
DISC1	370
DISC1_ENST00000366633	756
DISC1_ENST00000366636	679
DISC1_ENST00000366638	887
DISC1_ENST00000422590	207
DISP1	1525
DISP1_ENST00000360254	185
DISP2	1402
DIXDC1	683
DKC1	515
DKFZP434P1750	534
DKFZP564O0823	370
DKFZP566M114	160
DKK1	267
DKK2	260
DKK3	351
DKK4	225
DKKL1	243
DKKL1_ENST00000221498	243
DLAT	648
DLC1	1529
DLC1_ENST00000316609	499
DLC1_ENST00000511869	464
DLD	510
DLD_ENST00000205402	510
DLEC1	1756
DLEC1_ENST00000346219	1779
DLEU1	79
DLEU2L	83
DLEU7	161
DLEU7_ENST00000504404	222
DLG1	927
DLG1_ENST00000419354	905
DLG2	871
DLG2_ENST00000280241	910
DLG2_ENST00000376104	976
DLG2_ENST00000418306	750
DLG3	818
DLG3_ENST00000194900	850
DLG3_ENST00000374355	513
DLG4	768
DLG4_ENST00000302955	722
DLG5	1920
DLGAP1	978
DLGAP1_ENST00000534970	662
DLGAP1_ENST00000539435	686
DLGAP1_ENST00000581527	930
DLGAP1_ENST00000581699	684
DLGAP2	1020
DLGAP2_ENST00000356067	984
DLGAP3	980
DLGAP4	990
DLGAP4_ENST00000340491	454
DLGAP5	847
DLK1	384
DLK2	384
DLL1	724
DLL3	619
DLL3_ENST00000356433	588
DLL4	686
DLL4_ENST00000249749	686
DLST	454
DLX1	256
DLX2	329
DLX3	288
DLX4	241
DLX4_ENST00000411890	169
DLX5	290
DLX6	266
DLX6_ENST00000518156	294
DMAP1	468
DMAP1_ENST00000437511	285
DMBT1	2414
DMBT1_ENST00000368909	2414
DMBT1_ENST00000368915	2543
DMBX1	383
DMC1	341
DMD	1226
DMD_ENST00000357033	3686
DMD_ENST00000378677	3682
DMD_ENST00000378682	2344
DMD_ENST00000378687	3682
DMD_ENST00000378723	636
DMGDH	867
DMGDH_ENST00000380311	574
DMKN	477
DMKN_ENST00000408915	91
DMKN_ENST00000414866	190
DMKN_ENST00000419602	466
DMKN_ENST00000424570	399
DMKN_ENST00000429837	450
DMP1	514
DMPK	630
DMPK_ENST00000343373	640
DMRT1	374
DMRT2	227
DMRT2_ENST00000302441	562
DMRT3	473
DMRT3_ENST00000417254	112
DMRTA1	505
DMRTA2	543
DMRTB1	343
DMRTC1	193
DMRTC1B	193
DMRTC2	368
DMTF1	761
DMTF1_ENST00000394702	286
DMWD	675
DMXL1	3028
DMXL1_ENST00000539542	3049
DMXL2	3037
DNA2	1147
DNA2L	1061
DNAAF1	726
DNAAF2	838
DNAAF2_ENST00000298292	838
DNAAF3	488
DNAAF3_ENST00000527223	609
DNAH1	4330
DNAH10	914
DNAH10_ENST00000409039	4472
DNAH10_same_name	3064
DNAH11	4524
DNAH11_ENST00000328843	4524
DNAH12	3093
DNAH12L	458
DNAH14	3508
DNAH14_ENST00000430092	4516
DNAH17	4458
DNAH17_ENST00000389840	4486
DNAH1_ENST00000420323	4266
DNAH2	4428
DNAH2_ENST00000570791	873
DNAH3	4117
DNAH3_ENST00000261383	4117
DNAH5	4625
DNAH6	4159
DNAH6_ENST00000398278	2531
DNAH7	4025
DNAH7_ENST00000410072	502
DNAH8	4491
DNAH8_ENST00000359357	4491
DNAH8_ENST00000373278	217
DNAH8_ENST00000449981	4189
DNAH9	4487
DNAI1	700
DNAI2	606
DNAJA1	398
DNAJA1P5	65
DNAJA2	413
DNAJA3	481
DNAJA3_ENST00000262375	481
DNAJA4	398
DNAJA4_ENST00000446172	371
DNAJB1	341
DNAJB11	359
DNAJB12	376
DNAJB12_ENST00000338820	410
DNAJB13	317
DNAJB13_ENST00000543947	142
DNAJB14	295
DNAJB14_ENST00000442697	380
DNAJB2	325
DNAJB2_ENST00000392086	278
DNAJB4	338
DNAJB5	349
DNAJB5_ENST00000453597	463
DNAJB6	327
DNAJB6_ENST00000429029	242
DNAJB7	310
DNAJB8	233
DNAJB9	224
DNAJC1	555
DNAJC10	794
DNAJC11	560
DNAJC11_ENST00000426784	324
DNAJC11_ENST00000451196	333
DNAJC12	199
DNAJC12_ENST00000339758	108
DNAJC13	1034
DNAJC13_ENST00000260818	2244
DNAJC14	703
DNAJC15	151
DNAJC15_ENST00000379221	151
DNAJC16	783
DNAJC17	305
DNAJC18	359
DNAJC19	117
DNAJC2	585
DNAJC21	577
DNAJC21_ENST00000303525	545
DNAJC22	342
DNAJC24	150
DNAJC25	361
DNAJC25-GNG10	154
DNAJC27	274
DNAJC27_ENST00000264711	274
DNAJC28	389
DNAJC3	505
DNAJC30	227
DNAJC4	136
DNAJC4_ENST00000321685	242
DNAJC5	199
DNAJC5B	200
DNAJC5G	190
DNAJC5_ENST00000369911	168
DNAJC6	914
DNAJC6_ENST00000371069	971
DNAJC7	485
DNAJC7_ENST00000457167	495
DNAJC8	254
DNAJC9	261
DNAJC9-AS1	149
DNAL1	191
DNAL1_ENST00000553645	191
DNAL4	106
DNALI1	281
DNAPTP6	559
DNASE1	283
DNASE1L1	303
DNASE1L2	300
DNASE1L3	306
DNASE2	361
DNASE2B	154
DNASE2B_ENST00000370665	362
DND1	354
DNER	738
DNHD1	4754
DNHL1	409
DNLZ	179
DNM1	865
DNM1L	737
DNM1L_ENST00000553257	750
DNM1_ENST00000341179	852
DNM1_ENST00000486160	865
DNM2	871
DNM2_ENST00000314646	871
DNM2_ENST00000389253	871
DNM3	864
DNMBP	1578
DNMBP_ENST00000342239	1602
DNMBP_ENST00000422692	224
DNMT1	1617
DNMT3A	913
DNMT3A_ENST00000380746	724
DNMT3A_ENST00000406659	167
DNMT3B	854
DNMT3B_ENST00000201963	846
DNMT3L	388
DNPEP	486
DNTT	510
DNTTIP1	330
DNTTIP2	757
DOC2A	401
DOC2B	309
DOCK1	1866
DOCK10	2185
DOCK10_ENST00000373702	701
DOCK10_ENST00000409592	2181
DOCK11	2074
DOCK1_ENST00000280333	1866
DOCK2	1831
DOCK3	2031
DOCK3_ENST00000266037	2031
DOCK4	1926
DOCK4_ENST00000437633	1967
DOCK4_ENST00000494651	850
DOCK5	1871
DOCK6	2050
DOCK7	2110
DOCK7_ENST00000251157	2130
DOCK7_ENST00000404627	633
DOCK8	2032
DOCK8_ENST00000453981	2100
DOCK9	2103
DOCK9_ENST00000339416	2094
DOCK9_ENST00000340449	424
DOCK9_ENST00000376460	2069
DOCK9_ENST00000442173	1254
DOCK9_ENST00000448493	1394
DOCK9_ENST00000449796	250
DOCK9_ENST00000450257	116
DOHH	303
DOK1	482
DOK2	413
DOK3	497
DOK3_ENST00000312943	331
DOK4	327
DOK5	307
DOK6	332
DOK7	505
DOK7_ENST00000389653	609
DOLK	539
DOLPP1	239
DOM3Z	397
DONSON	567
DOPEY1	2466
DOPEY1_ENST00000237163	2370
DOPEY2	2299
DOT1L	1739
DOT1L_ENST00000398665	1538
DPAGT1	409
DPCD	204
DPCD_ENST00000416979	247
DPCR1	236
DPCR1_ENST00000450344	518
DPCR1_ENST00000462446	1394
DPEP1	412
DPEP2	487
DPEP3	514
DPF1	354
DPF1_ENST00000437720	415
DPF2	392
DPF3	378
DPF3_ENST00000540281	196
DPF3_ENST00000541685	358
DPH1	444
DPH1-OVCA2	228
DPH2	490
DPH3	83
DPH3B	79
DPH5	286
DPM1	261
DPM1_ENST00000371584	296
DPM2	85
DPM3	123
DPP10	790
DPP10_ENST00000410059	797
DPP3	738
DPP4	767
DPP6	802
DPP6_ENST00000332007	804
DPP6_ENST00000377770	866
DPP6_ENST00000406326	354
DPP7	493
DPP8	883
DPP8_ENST00000341861	899
DPP9	972
DPPA2	299
DPPA3	160
DPPA4	305
DPPA5	117
DPRX	192
DPT	202
DPY19L1	676
DPY19L2	759
DPY19L3	717
DPY19L4	724
DPY30	100
DPYD	1026
DPYD_ENST00000306031	174
DPYS	520
DPYSL2	573
DPYSL3	571
DPYSL4	573
DPYSL5	565
DQX1	600
DQX1_ENST00000404568	718
DR1	177
DRAM1	133
DRAM1_ENST00000258534	239
DRAM2	267
DRAP1	206
DRD1	447
DRD2	444
DRD2_ENST00000355319	446
DRD3	401
DRD4	420
DRD5	478
DRD5P1	175
DRG1	368
DRG2	365
DRGX	269
DROSHA	1375
DRP2	958
DSC1	841
DSC1_ENST00000257198	895
DSC2	902
DSC2_ENST00000251081	848
DSC3	897
DSC3_ENST00000434452	840
DSCAM	2013
DSCAML1	2114
DSCC1	394
DSCC1_ENST00000313655	394
DSCR3	298
DSCR4	119
DSCR6	191
DSCR8	98
DSE	959
DSEL	1223
DSE_ENST00000540275	190
DSG1	1050
DSG2	1119
DSG3	1000
DSG4	1041
DSG4_ENST00000359747	1060
DSN1	357
DSP	2872
DSPP	1302
DST	2650
DSTN	166
DSTYK	391
DSTYK_ENST00000367162	930
DST_ENST00000244364	5172
DST_ENST00000370754	689
DST_ENST00000370765	2650
DST_ENST00000370769	7546
DTD1	210
DTHD1	617
DTHD1_ENST00000456874	782
DTL	731
DTNA	392
DTNA_ENST00000269190	745
DTNA_ENST00000269191	571
DTNA_ENST00000315456	375
DTNA_ENST00000399121	691
DTNA_ENST00000444659	744
DTNB	628
DTNBP1	352
DTNBP1_ENST00000338950	304
DTNBP1_ENST00000355917	353
DTNB_ENST00000288642	598
DTWD1	305
DTWD2	299
DTX1	621
DTX2	623
DTX3	348
DTX3L	741
DTX4	514
DTX4_ENST00000227451	620
DTYMK	213
DUOX1	1552
DUOX1_ENST00000561166	1198
DUOX2	1549
DUOXA1	484
DUOXA1_ENST00000560572	344
DUOXA2	122
DUOXA2_ENST00000323030	321
DUPD1	221
DUS1L	474
DUS2L	494
DUS3L	651
DUS4L	318
DUSP1	368
DUSP10	483
DUSP11	331
DUSP11_ENST00000272444	378
DUSP12	341
DUSP13	199
DUSP13_ENST00000356369	328
DUSP13_ENST00000372700	249
DUSP13_ENST00000372702	189
DUSP13_ENST00000394707	292
DUSP14	199
DUSP15	236
DUSP15_ENST00000278979	296
DUSP16	666
DUSP18	189
DUSP19	218
DUSP2	315
DUSP21	191
DUSP22	185
DUSP22_ENST00000419235	144
DUSP23	151
DUSP26	212
DUSP27	1159
DUSP28	177
DUSP3	186
DUSP4	395
DUSP4_ENST00000240101	304
DUSP5	385
DUSP5_ENST00000369583	385
DUSP6	382
DUSP7	369
DUSP8	626
DUSP9	385
DUSP9_ENST00000433144	356
DUT	165
DUT_ENST00000331200	253
DUX4L2	486
DUX4L3	486
DUX4L4	484
DUXA	205
DVL1	671
DVL2	737
DVL3	717
DYDC1	178
DYDC1_ENST00000421924	185
DYDC2	178
DYM	670
DYNC1H1	4647
DYNC1I1	646
DYNC1I2	639
DYNC1I2_ENST00000358002	631
DYNC1LI1	524
DYNC1LI2	493
DYNC1LI2_ENST00000379482	210
DYNC2H1	921
DYNC2H1_ENST00000398093	1748
DYNC2LI1	352
DYNC2LI1_ENST00000406852	202
DYNLL1	90
DYNLL2	90
DYNLRB1	97
DYNLRB1_ENST00000300469	48
DYNLRB2	97
DYNLT1	114
DYNLT1_ENST00000367085	93
DYNLT1_ENST00000367088	68
DYNLT3	117
DYRK1A	764
DYRK1A_ENST00000338785	585
DYRK1B	602
DYRK1B_ENST00000593685	630
DYRK2	602
DYRK3	554
DYRK3_ENST00000367106	569
DYRK3_ENST00000367109	589
DYRK4	922
DYSF	2081
DYSFIP1	155
DYSF_ENST00000410020	2120
DYTN	579
DYTN_ENST00000452335	579
DYX1C1	421
DYX1C1_ENST00000380679	382
DZANK1	753
DZANK1_ENST00000329494	731
DZANK1_ENST00000357236	639
DZANK1_ENST00000377630	586
DZIP1	849
DZIP1L	768
DZIP1L_ENST00000469243	540
DZIP1_ENST00000347108	868
DZIP3	1209
E2F1	438
E2F2	438
E2F3	466
E2F4	414
E2F5	347
E2F6	282
E2F7	912
E2F7_ENST00000322886	912
E2F8	868
E4F1	785
E4F1_ENST00000301727	785
EAF1	269
EAF2	261
EAPP	286
EARS2	524
EBAG9	214
EBF1	592
EBF2	576
EBF2_ENST00000520164	576
EBF3	552
EBF3_ENST00000355311	597
EBF3_ENST00000440978	192
EBI3	230
EBLN2	273
EBNA1BP2	307
EBNA1BP2_ENST00000431635	362
EBP	231
EBPL	207
EBPL_ENST00000378274	87
EBPL_ENST00000378282	129
ECD	645
ECD_ENST00000430082	678
ECE1	771
ECE1_ENST00000264205	768
ECE1_ENST00000357071	759
ECE2	737
ECE2_ENST00000324557	256
ECE2_ENST00000357474	812
ECE2_ENST00000402825	884
ECEL1	776
ECH1	329
ECHDC1	146
ECHDC1_ENST00000531967	308
ECHDC2	262
ECHDC2_ENST00000371522	293
ECHDC3	304
ECHS1	291
ECI1	303
ECI2	365
ECI2_ENST00000380118	395
ECM1	541
ECM1_ENST00000369049	568
ECM2	700
ECM2_ENST00000444490	644
ECOP	169
ECSCR	72
ECSIT	432
ECT2	884
ECT2L	905
ECT2_ENST00000427830	928
ECT2_ENST00000540509	915
EDA	392
EDA2R	298
EDA2R_ENST00000450752	319
EDAR	449
EDARADD	216
EDAR_ENST00000409271	481
EDA_ENST00000338901	149
EDA_ENST00000374552	392
EDC3	509
EDC4	1402
EDDM3A	148
EDDM3B	148
EDEM1	658
EDEM2	579
EDEM2_ENST00000540582	405
EDEM3	890
EDEM3_ENST00000318130	933
EDF1	149
EDF1_ENST00000371648	140
EDG6	385
EDIL3	481
EDN1	213
EDN2	179
EDN3	220
EDN3_ENST00000337938	239
EDN3_ENST00000395654	225
EDNRA	428
EDNRB	443
EDNRB_ENST00000377211	533
EDNRB_ENST00000446573	437
EEA1	1412
EED	442
EEF1A1	463
EEF1A1P11	256
EEF1A2	464
EEF1B2	226
EEF1D	648
EEF1DP1	281
EEF1D_ENST00000423316	648
EEF1E1	175
EEF1G	438
EEF1G_ENST00000378019	488
EEF2	859
EEF2K	726
EEF2K_ENST00000263026	726
EEFSEC	597
EEPD1	570
EFCAB1	212
EFCAB11	164
EFCAB11_ENST00000267544	150
EFCAB2	163
EFCAB2_ENST00000366522	270
EFCAB3	439
EFCAB3_ENST00000450662	491
EFCAB4A	295
EFCAB4B	396
EFCAB4B_ENST00000440314	732
EFCAB4B_ENST00000444507	463
EFCAB5	1504
EFCAB6	1502
EFCAB7	630
EFCAB8	395
EFCAB8_ENST00000400522	395
EFCAB8_ENST00000439060	354
EFCAB8_ENST00000457731	100
EFCAB9	198
EFEMP1	494
EFEMP2	444
EFHA1	435
EFHA2	531
EFHB	834
EFHB_ENST00000295824	834
EFHC1	641
EFHC2	750
EFHC2_ENST00000420999	778
EFHD1	240
EFHD2	241
EFHD2_ENST00000445566	180
EFNA1	206
EFNA2	214
EFNA3	239
EFNA4	202
EFNA4_ENST00000359751	194
EFNA4_ENST00000427683	208
EFNA5	229
EFNB1	347
EFNB2	334
EFNB3	341
EFR3A	822
EFR3B	818
EFS	562
EFTUD1	1121
EFTUD2	973
EGF	1208
EGFL4	2387
EGFL6	554
EGFL6_ENST00000380602	555
EGFL7	274
EGFL8	294
EGFLAM	1010
EGFLAM_ENST00000354891	1018
EGFR	1211
EGFR_ENST00000344576	706
EGLN1	427
EGLN2	408
EGLN3	240
EGR1	544
EGR1_ENST00000239938	544
EGR2	477
EGR3	388
EGR4	487
EGR4_ENST00000545030	590
EHBP1	1232
EHBP1L1	1524
EHD1	535
EHD2	544
EHD3	536
EHD4	542
EHF	301
EHHADH	724
EHMT1	1268
EHMT1_ENST00000460843	1299
EHMT2	1211
EHMT2_ENST00000395728	1268
EI24	262
EI24_ENST00000278903	340
EID1	188
EID1_ENST00000530028	188
EID2	237
EID2B	162
EID3	334
EIF1	114
EIF1AD	166
EIF1AX	145
EIF1AY	145
EIF1B	114
EIF2A	586
EIF2AK1	631
EIF2AK1_ENST00000536084	578
EIF2AK2	552
EIF2AK3	1117
EIF2AK3_ENST00000303236	1117
EIF2AK4	1650
EIF2A_ENST00000487799	561
EIF2B1	306
EIF2B2	352
EIF2B3	453
EIF2B4	524
EIF2B4_ENST00000451130	544
EIF2B5	722
EIF2C1	858
EIF2C2	860
EIF2C3	861
EIF2C4	862
EIF2D	585
EIF2S1	316
EIF2S2	334
EIF2S3	473
EIF2S3L	473
EIF2S3_ENST00000423068	184
EIF3A	1383
EIF3B	815
EIF3C	914
EIF3CL	915
EIF3D	549
EIF3D_ENST00000432675	186
EIF3E	446
EIF3F	358
EIF3F_ENST00000537635	373
EIF3G	321
EIF3H	353
EIF3I	326
EIF3J	259
EIF3K	219
EIF3L	565
EIF3L_ENST00000425539	608
EIF3M	375
EIF3S8	914
EIF4A1	407
EIF4A1_ENST00000380512	147
EIF4A2	408
EIF4A3	412
EIF4B	612
EIF4E	218
EIF4E1B	243
EIF4E2	246
EIF4E3	119
EIF4E3_ENST00000425534	225
EIF4EBP1	119
EIF4EBP2	121
EIF4EBP3	101
EIF4ENIF1	986
EIF4G1	1600
EIF4G2	908
EIF4G3	1586
EIF4G3_ENST00000356916	631
EIF4G3_ENST00000374937	1592
EIF4G3_ENST00000411888	220
EIF4G3_ENST00000435383	164
EIF4G3_ENST00000544689	248
EIF4H	249
EIF5	432
EIF5A	155
EIF5A2	154
EIF5AL1	155
EIF5AL1_ENST00000520547	155
EIF5A_ENST00000336452	185
EIF5B	1221
EIF6	246
EIF6_ENST00000374443	227
ELAC1	364
ELAC2	827
ELANE	268
ELAVL1	327
ELAVL1_ENST00000351593	354
ELAVL2	360
ELAVL2_ENST00000359598	388
ELAVL3	368
ELAVL4	381
ELAVL4_ENST00000357083	384
ELF1	620
ELF1_ENST00000239882	620
ELF2	582
ELF2_ENST00000358635	534
ELF3	372
ELF3_ENST00000359651	372
ELF4	664
ELF5	266
ELFN1	829
ELFN2	821
ELK1	429
ELK1_ENST00000247161	429
ELK3	408
ELK4	432
ELK4_ENST00000289703	406
ELL	622
ELL2	641
ELL3	398
ELMO1	728
ELMO2	721
ELMO2_ENST00000425546	268
ELMO3	774
ELMOD1	335
ELMOD2	294
ELMOD3	392
ELMOD3_ENST00000409890	382
ELN	725
ELN_ENST00000358929	793
ELOF1	84
ELOVL1	280
ELOVL2	297
ELOVL3	271
ELOVL4	315
ELOVL5	300
ELOVL6	266
ELOVL7	282
ELP2	827
ELP2_ENST00000350494	822
ELP3	548
ELP4	425
ELP4_ENST00000395934	536
ELP5	180
ELSPBP1	224
ELTD1	691
ELTD1_ENST00000401034	150
EMB	328
EMC3	204
EMC4	150
EMCN	262
EMD	255
EME1	571
EME2	460
EME2_ENST00000307394	445
EMID1	444
EMID2	441
EMILIN1	1017
EMILIN2	1054
EMILIN3	767
EML1	835
EML2	650
EML2_ENST00000536630	797
EML3	897
EML3_ENST00000529309	918
EML4	982
EML4_ENST00000318522	982
EML5	1978
EML5_ENST00000352093	1932
EML6	1959
EMP1	158
EMP2	168
EMP3	164
EMR1	887
EMR2	824
EMR3	653
EMR4	475
EMX1	291
EMX2	253
EN1	393
EN2	334
ENAH	592
ENAM	1143
ENAM_ENST00000396073	1143
ENC1	590
ENDOD1	501
ENDOG	298
ENDOU	370
ENDOU_ENST00000542202	152
ENDOV	283
ENDOV_ENST00000323854	265
ENDOV_ENST00000518137	283
ENG	626
ENGASE	744
ENGASE_ENST00000539857	221
ENG_ENST00000373203	659
ENHO	77
ENKUR	257
ENO1	435
ENO2	435
ENO3	435
ENO4	629
ENOPH1	262
ENOSF1	444
ENOSF1_ENST00000340116	451
ENOX1	644
ENOX1_ENST00000261488	644
ENOX2	611
ENPEP	958
ENPP1	874
ENPP2	916
ENPP2_ENST00000522826	889
ENPP3	876
ENPP3_ENST00000427148	255
ENPP4	454
ENPP5	478
ENPP6	441
ENPP7	459
ENSA	114
ENSA_ENST00000339643	138
ENSA_ENST00000503345	106
ENSG00000005206	511
ENSG00000038102	652
ENSG00000064489	133
ENSG00000068650	238
ENSG00000091436	456
ENSG00000093100	2003
ENSG00000093100_ENST00000429452	1074
ENSG00000101152	259
ENSG00000102445	162
ENSG00000103472	487
ENSG00000105520	428
ENSG00000106232	261
ENSG00000107816	338
ENSG00000113811	95
ENSG00000117600	606
ENSG00000118519	351
ENSG00000118928	136
ENSG00000121031	4128
ENSG00000123257	116
ENSG00000124224	342
ENSG00000124677	159
ENSG00000124915	156
ENSG00000125631	383
ENSG00000125822	166
ENSG00000125881	253
ENSG00000125964	180
ENSG00000126002	258
ENSG00000128422	443
ENSG00000128563	60
ENSG00000129973	157
ENSG00000130241	143
ENSG00000131484	83
ENSG00000131871	190
ENSG00000132356	575
ENSG00000135702	194
ENSG00000135749	790
ENSG00000137021	116
ENSG00000137746	131
ENSG00000139239	216
ENSG00000139617	636
ENSG00000140209	76
ENSG00000143674	571
ENSG00000143910	159
ENSG00000144396	418
ENSG00000144589	643
ENSG00000145642	161
ENSG00000145965	103
ENSG00000148713	204
ENSG00000149658	200
ENSG00000150980	618
ENSG00000153081	267
ENSG00000156367	229
ENSG00000156509	675
ENSG00000158301	654
ENSG00000158403	116
ENSG00000159239	509
ENSG00000161643	419
ENSG00000162568	726
ENSG00000162825	3808
ENSG00000162825_ENST00000369365	3808
ENSG00000163612	330
ENSG00000164159	281
ENSG00000164236	482
ENSG00000164241	111
ENSG00000164845	152
ENSG00000164946	223
ENSG00000165124	1498
ENSG00000165429	622
ENSG00000165935	294
ENSG00000166013	295
ENSG00000166104	195
